strength_of_noise,iteration,Method,avg_independent_features_statistics,min_independent_features_statistics,max_independent_features_statistics,avg_dependent_features_statistics,min_dependent_features_statistics,max_dependent_features_statistics,top3_selected_features,independent_vs_dependent_avg_statistics_diff_%
0.01,37,Distance_Correlation,0.01668178214015905,0.011666923086352135,0.021083407541512385,0.1811938618234621,0.017407775612595298,0.5086590696749419,"[1, 3, 5, 6, 8, 9]",986.18
0.01,37,Proposed_Method,0.0857703824741094,0.08530872586319119,0.08624013371268417,0.13320244089374472,0.13022468004634738,0.13502876285530924,"[7, 8, 9]",55.3
0.01,38,Pearson_Correlation_(abs),0.008548104807656954,1.5766028977448735e-06,0.023033499803789853,0.16943694748732052,0.004687601021041419,0.49577976583491473,"[1, 4, 7, 8, 9]",1882.16
0.01,38,Mutual_Information,0.003916244576763476,0.0,0.0191478218864356,0.5552881084772942,0.0,1.6540375178142837,"[3, 6, 7, 8, 9]",14079.1
0.01,38,Distance_Correlation,0.017888208665351162,0.012434085686133526,0.030196723144821504,0.17648411957497487,0.015768050776850843,0.4975135342900869,"[1, 5, 7, 8, 9]",886.59
0.01,38,Proposed_Method,0.08258461478384171,0.0816177752295505,0.08424999610379116,0.1406358988377027,0.1343799450077408,0.14804711401939402,"[7, 8, 9]",70.29
0.01,39,Pearson_Correlation_(abs),0.009732995323900198,0.0006923378068962135,0.02489483447954706,0.1761144587247435,0.0003320048361291289,0.518960252439518,"[1, 2, 5, 6, 8, 9]",1709.46
0.01,39,Mutual_Information,0.0031963524481595654,0.0,0.01707393354938702,0.5746831325007845,0.010184215322835755,1.701517188574119,"[2, 6, 8, 9]",17879.34
0.01,39,Distance_Correlation,0.018141513375785092,0.012450326961751407,0.03050881126437883,0.18337671639600003,0.015320197146586705,0.5169894704066202,"[1, 2, 6, 8, 9]",910.81
0.01,39,Proposed_Method,0.08611074763101563,0.08494999146214104,0.08717317340520928,0.13240825552763022,0.12845530586872336,0.13454530473445628,"[7, 8, 9]",53.77
0.01,40,Pearson_Correlation_(abs),0.007202171291371825,0.0002149863793115162,0.022369212381555603,0.17295141512492962,0.005582316786715542,0.4919121528268896,"[4, 5, 8, 9]",2301.38
0.01,40,Mutual_Information,0.0025250844302005184,0.0,0.013919060204338862,0.5556411084060772,0.0015994821179372565,1.6627332722681931,"[0, 2, 3, 6, 8, 9]",21904.85
0.01,40,Distance_Correlation,0.0172512159792545,0.010543547084400291,0.02522694691267182,0.17750612226887408,0.014536037728461583,0.4922629419737235,"[4, 6, 7, 8, 9]",928.95
0.01,40,Proposed_Method,0.08187316083007903,0.08071390995422315,0.08316160141156986,0.1422959580631489,0.1377906506709398,0.14937430655861944,"[7, 8, 9]",73.8
0.01,41,Pearson_Correlation_(abs),0.008382624734184314,0.0006461829062135196,0.02570637482279798,0.17063234365404378,0.0013725754915095045,0.5015378743557353,"[1, 3, 8, 9]",1935.55
0.01,41,Mutual_Information,0.002964871041975678,0.0,0.01920954058277502,0.5521839841248317,0.0,1.6565519523744952,"[0, 3, 4, 8, 9]",18524.22
0.01,41,Distance_Correlation,0.017303515806346,0.012480383864294243,0.02646989735625011,0.174977305662277,0.012551593591682871,0.49756306533161215,"[3, 6, 8, 9]",911.22
0.01,41,Proposed_Method,0.08680086744257441,0.08601195220977492,0.08748826224992408,0.13079797596732645,0.1283111093046716,0.13397050672966337,"[7, 8, 9]",50.69
0.01,42,Pearson_Correlation_(abs),0.009618780117804057,0.001219468005844565,0.025933799761117184,0.17095964778383288,0.00047603316371722825,0.4982527697675381,"[2, 3, 8, 9]",1677.35
0.01,42,Mutual_Information,0.0027949454955862423,0.0,0.014897896827289259,0.570969746544787,0.0,1.711091880745184,"[1, 2, 7, 8, 9]",20328.65
0.01,42,Distance_Correlation,0.018050296793876847,0.012068404496575641,0.027418381197467732,0.17645387606219679,0.015359525532471243,0.4972305476707262,"[3, 5, 7, 8, 9]",877.57
0.01,42,Proposed_Method,0.08684771240300458,0.08548025881691279,0.08785002033897557,0.130688671059656,0.12702079068630778,0.1371497267431241,"[7, 8, 9]",50.48
0.01,43,Pearson_Correlation_(abs),0.009368328116324673,0.00022604817446275199,0.02937219565827585,0.17013602619911183,0.0064251528857479,0.49300315161139807,"[1, 4, 7, 8, 9]",1716.08
0.01,43,Mutual_Information,0.0026085837959323017,0.0,0.025160355868306006,0.5466514617767521,0.0,1.639954385330256,"[1, 6, 7, 8, 9]",20855.87
0.01,43,Distance_Correlation,0.017387271721154052,0.011654871051626981,0.03183453655194988,0.17690940706838854,0.014724570840534464,0.4970986612074937,"[1, 4, 7, 8, 9]",917.47
0.01,43,Proposed_Method,0.08652996260717709,0.08553838195373605,0.08731103104105321,0.13143008724992009,0.12454905167631605,0.1356544159268614,"[7, 8, 9]",51.89
0.01,44,Pearson_Correlation_(abs),0.00911019523109738,0.000918584355111296,0.025843432843315313,0.16907535037411017,0.0028300075878833052,0.5012441202751527,"[0, 6, 8, 9]",1755.89
0.01,44,Mutual_Information,0.003963914686831348,0.0,0.01640842868340453,0.5610048706566685,0.0,1.6795641487114672,"[2, 3, 5, 8, 9]",14052.8
0.01,44,Distance_Correlation,0.017763728309070213,0.01321781304825068,0.025370001108850456,0.17780195335813823,0.014184266722928662,0.5028605355875172,"[0, 2, 6, 8, 9]",900.93
0.01,44,Proposed_Method,0.08585307740010768,0.08526027312877726,0.08669372493472396,0.1330094860664154,0.128426898308673,0.14092863717419316,"[7, 8, 9]",54.93
0.01,45,Pearson_Correlation_(abs),0.007012167740295528,0.00011894310705187399,0.018920296643320757,0.16577065348063516,0.0006432745390285755,0.4955053976567023,"[0, 2, 3, 8, 9]",2264.04
0.01,45,Mutual_Information,0.003271643861428081,0.0,0.016637598345801585,0.5451683660118114,0.0,1.6355050980354342,"[0, 2, 3, 7, 8, 9]",16563.44
0.01,45,Distance_Correlation,0.01732849454947048,0.011890941899423529,0.026232283560639252,0.17457498061745613,0.015474268074931827,0.4927186685972071,"[0, 2, 3, 7, 8, 9]",907.44
0.01,45,Proposed_Method,0.08428664627002504,0.08350428857631266,0.08539151436299924,0.13666449203660833,0.1262328357987005,0.1451995029842003,"[7, 8, 9]",62.14
0.01,46,Pearson_Correlation_(abs),0.008840345732147996,0.0003719964123643005,0.02087021783015206,0.16900846513873136,0.002937683762485832,0.5009555486937486,"[3, 4, 6, 8, 9]",1811.79
0.01,46,Mutual_Information,0.0032248269825410915,0.0,0.021575194274299214,0.5639684388834875,0.0,1.6919053166504625,"[0, 1, 3, 6, 8, 9]",17388.33
0.01,46,Distance_Correlation,0.01779374988251509,0.012887051072058495,0.026229064937552074,0.1771796006284836,0.012654710298641087,0.5060054621113983,"[2, 3, 5, 6, 8, 9]",895.74
0.01,46,Proposed_Method,0.08331718911165684,0.08238236404269265,0.08396166602022306,0.13892655873946738,0.13342749827840203,0.1468681391989397,"[7, 8, 9]",66.74
0.01,47,Pearson_Correlation_(abs),0.008366725002036925,0.0005544259520035499,0.027019864237445994,0.17585455519327833,0.012359952467753269,0.5002145930631301,"[4, 5, 6, 8, 9]",2001.83
0.01,47,Mutual_Information,0.0033977484434432313,0.0,0.014364724747310653,0.5647890924259814,0.0,1.6927614563190652,"[0, 2, 5, 8, 9]",16522.45
0.01,47,Distance_Correlation,0.01773840397606204,0.013381682241304772,0.02791638153733307,0.1802180877458547,0.018307670074315927,0.5009055577152915,"[4, 5, 6, 8, 9]",915.98
0.01,47,Proposed_Method,0.08228748600372797,0.08116370402671116,0.0835312331633103,0.14132919932463472,0.13746839033314537,0.14807747412263494,"[7, 8, 9]",71.75
0.01,48,Pearson_Correlation_(abs),0.006910436533509721,0.0007849172590934076,0.017553219217476764,0.17191426706012378,0.006891590338735258,0.4994150471891046,"[3, 4, 5, 8, 9]",2387.75
0.01,48,Mutual_Information,0.002209328865958022,0.0,0.01198504813750656,0.554297147674825,0.005277378836954227,1.6479971664210158,"[1, 2, 8, 9]",24988.94
0.01,48,Distance_Correlation,0.015946576921091582,0.012266880901976862,0.02256677294842995,0.17655886088281958,0.015725424560931893,0.494954994879307,"[0, 4, 8, 9]",1007.19
0.01,48,Proposed_Method,0.08755087530955653,0.08704281959116837,0.08822289418125501,0.1290479576110347,0.12328722590166279,0.13322160324414553,"[7, 8, 9]",47.4
0.01,49,Pearson_Correlation_(abs),0.008023004298360012,0.00035359820363850303,0.026865974055004738,0.1835668476533546,0.01792865102862747,0.5117528176559183,"[2, 7, 8, 9]",2188.01
0.01,49,Mutual_Information,0.002497919062422857,0.0,0.015679780784043196,0.5736087645639314,0.005159759823314403,1.7052867012405342,"[0, 2, 3, 5, 8, 9]",22863.46
0.01,49,Distance_Correlation,0.017238310979716072,0.011918020065748474,0.02887211012510472,0.18599474123496038,0.021987598005235767,0.5122359309256955,"[0, 2, 3, 7, 8, 9]",978.96
0.01,49,Proposed_Method,0.08526125168208817,0.08471663387207384,0.08684251466617536,0.13439041274179428,0.12684449841177725,0.1417147457191863,"[7, 8, 9]",57.62
0.01,50,Pearson_Correlation_(abs),0.009315306778458408,3.1410824781404136e-05,0.03350240637161126,0.17802933417280556,0.0015996466003818663,0.5195824467481825,"[3, 6, 8, 9]",1811.15
0.01,50,Mutual_Information,0.0026235933360128825,0.0,0.014668834384906404,0.5807965377588719,0.007468271656382974,1.722059647186323,"[5, 7, 8, 9]",22037.45
0.01,50,Distance_Correlation,0.018674058522006955,0.0117445125769681,0.03172831366533888,0.18332693892645294,0.01483145217684641,0.517767138306419,"[2, 6, 7, 8, 9]",881.72
0.01,50,Proposed_Method,0.07910498771130106,0.07683901488343041,0.08082896219426594,0.14875502867363088,0.145801125955542,0.15408611668273303,"[7, 8, 9]",88.05
0.01,51,Pearson_Correlation_(abs),0.008004692546623927,0.0004419039623982308,0.019344688084382798,0.1737546106012949,0.0038486807906413403,0.4999758151151905,"[1, 6, 8, 9]",2070.66
0.01,51,Mutual_Information,0.0031541248072626048,0.0,0.01807360695436877,0.5543129405628813,0.0,1.6611402784303442,"[0, 1, 3, 8, 9]",17474.22
0.01,51,Distance_Correlation,0.017381129213271337,0.012460817630929205,0.026770472058629192,0.17786726652554738,0.013268441111784325,0.4982336096980286,"[4, 5, 8, 9]",923.34
0.01,51,Proposed_Method,0.08278444318467938,0.0817541667042478,0.0837167548089963,0.14016963256908146,0.13312320279157466,0.1449938624874232,"[7, 8, 9]",69.32
0.01,52,Pearson_Correlation_(abs),0.009284064395193106,0.0002666029934907552,0.025242411757620754,0.16209094282488515,0.0007421638839683233,0.48463405221293104,"[0, 2, 6, 7, 8, 9]",1645.9
0.01,52,Mutual_Information,0.003379840810365131,0.0,0.014052545051431942,0.5460547916470997,0.0,1.638164374941299,"[2, 5, 7, 8, 9]",16056.23
0.01,52,Distance_Correlation,0.01825143180821317,0.01222713779357949,0.027092396845575063,0.17198710454473995,0.014128221538955854,0.48747953127574406,"[0, 2, 7, 8, 9]",842.32
0.01,52,Proposed_Method,0.0829228548984449,0.08238963209562289,0.08339126625260451,0.13984667190362857,0.12877756683366995,0.14784558335686585,"[7, 8, 9]",68.65
0.01,53,Pearson_Correlation_(abs),0.008481742872772475,0.00011966438530854489,0.03164397921674728,0.1726760633144342,0.004509655850164742,0.5037672758112894,"[1, 4, 7, 8, 9]",1935.86
0.01,53,Mutual_Information,0.002069729543537658,0.0,0.014580696742117816,0.5589046828460811,0.0,1.6754051870615827,"[0, 1, 5, 7, 8, 9]",26903.75
0.01,53,Distance_Correlation,0.017656252131920746,0.012595945633689907,0.03372357612033263,0.178523251237827,0.016436775970369518,0.5017087327429056,"[1, 4, 7, 8, 9]",911.11
0.01,53,Proposed_Method,0.08222280808527117,0.08116965024098706,0.08276291218770408,0.14148011446770065,0.13477367050973083,0.14967222665651808,"[7, 8, 9]",72.07
0.01,54,Pearson_Correlation_(abs),0.008042302248460479,7.54869338515561e-05,0.02423371743218561,0.17230063745250312,0.0009085168826622303,0.5136517771020744,"[0, 2, 4, 7, 8, 9]",2042.43
0.01,54,Mutual_Information,0.0035026580611939914,0.0,0.01735901295327924,0.5664614137334892,0.0,1.6926968258565704,"[1, 2, 3, 5, 8, 9]",16072.33
0.01,54,Distance_Correlation,0.018024396763290394,0.013532692619882191,0.02793261856046216,0.17923450444270364,0.013020090987637165,0.5113320949548842,"[0, 2, 4, 7, 8, 9]",894.4
0.01,54,Proposed_Method,0.08452372196959466,0.08292991250659412,0.08572369181987172,0.1361113154042791,0.13091518481152906,0.14468636706424615,"[7, 8, 9]",61.03
0.01,55,Pearson_Correlation_(abs),0.0061973713938501245,8.67429485746002e-05,0.022975042638281467,0.16994370844576898,0.0023733010742131005,0.5033691089623795,"[3, 4, 5, 7, 8, 9]",2642.19
0.01,55,Mutual_Information,0.0031931132629250507,0.0,0.016045229267176886,0.5751656854757851,0.0021627459198363397,1.719972958177654,"[3, 5, 7, 8, 9]",17912.69
0.01,55,Distance_Correlation,0.0167365008711523,0.01166759873388915,0.02502711274599582,0.17612745945498856,0.01205627627451109,0.5035006980193164,"[0, 3, 6, 7, 8, 9]",952.36
0.01,55,Proposed_Method,0.07968610734672461,0.07810986786124618,0.08098437518270898,0.1473990828576426,0.13722838537073428,0.15576251484988132,"[7, 8, 9]",84.97
0.01,56,Pearson_Correlation_(abs),0.007575573441546836,0.0001230793216395385,0.03580033782940796,0.1682184302758486,0.0009238322851593928,0.500145816126005,"[4, 5, 7, 8, 9]",2120.54
0.01,56,Mutual_Information,0.003934472768438449,0.0,0.013585227074945472,0.5576531833665683,0.0,1.672959550099705,"[1, 3, 4, 8, 9]",14073.52
0.01,56,Distance_Correlation,0.01701329691399391,0.01224464259067019,0.034936656340810446,0.1753823996651914,0.013420483443410704,0.49800237106278605,"[4, 5, 7, 8, 9]",930.85
0.01,56,Proposed_Method,0.08604571288037836,0.08560429507130297,0.08644058891312215,0.13256000327911718,0.12571497991776054,0.1361827630985776,"[7, 8, 9]",54.06
0.01,57,Pearson_Correlation_(abs),0.00841044340299019,0.00028920584258853454,0.024680191852051114,0.18155287411064344,0.019543393112220014,0.502532535995992,"[2, 5, 7, 8, 9]",2058.66
0.01,57,Mutual_Information,0.0035999211642976157,0.0,0.016870389212046533,0.5680857243088345,0.0,1.7042571729265035,"[5, 6, 8, 9]",15680.5
0.01,57,Distance_Correlation,0.0179176716594917,0.01220244255984373,0.025585539020084903,0.18070328921963177,0.019917220774176812,0.5002369345516133,"[2, 3, 5, 8, 9]",908.52
0.01,57,Proposed_Method,0.08534268424980142,0.08454479621550648,0.08629380965650643,0.13420040341713005,0.1308874908875602,0.13851123189565265,"[7, 8, 9]",57.25
0.01,58,Pearson_Correlation_(abs),0.008281577038402243,0.00032395271166740173,0.025499691125532215,0.1665546574875771,0.0005354793786304919,0.49771085888281474,"[3, 6, 7, 8, 9]",1911.15
0.01,58,Mutual_Information,0.003260087918170266,0.0,0.017214603267919237,0.5488466219916228,0.0,1.6465398659748685,"[2, 3, 8, 9]",16735.33
0.01,58,Distance_Correlation,0.017438578710209755,0.012391145644075344,0.0234991667718229,0.17651553034740367,0.013657302627302019,0.5013180283553562,"[2, 3, 6, 8, 9]",912.21
0.01,58,Proposed_Method,0.08310517717860935,0.08115311280174832,0.08435025523271057,0.1394212532499115,0.13561084959853406,0.14617650369992694,"[7, 8, 9]",67.76
0.01,59,Pearson_Correlation_(abs),0.008976371891877258,0.00015522167559499817,0.028061657128286656,0.17298501831406385,0.0044073259589228865,0.5031944004153259,"[3, 5, 8, 9]",1827.12
0.01,59,Mutual_Information,0.0024155600885657413,0.0,0.014255013836324437,0.5587685737652963,0.0,1.676305721295889,"[1, 3, 5, 6, 8, 9]",23032.05
0.01,59,Distance_Correlation,0.017993622121723014,0.01260305593866595,0.029956101113200007,0.17945180412982387,0.01685875011540245,0.5017879940175304,"[3, 5, 8, 9]",897.31
0.01,59,Proposed_Method,0.08522119486653612,0.0845442325372374,0.08611076721208734,0.13448387864474906,0.12871188835744807,0.14401974262049372,"[7, 8, 9]",57.81
0.01,60,Pearson_Correlation_(abs),0.007390500955420778,1.334381091326118e-05,0.017454141081595657,0.1744643599493291,0.001626836139297307,0.5063727953692142,"[1, 4, 7, 8, 9]",2260.66
0.01,60,Mutual_Information,0.003215544238388144,0.0,0.026246043823933363,0.5531750118936586,0.0,1.6595250356809759,"[2, 4, 5, 6, 8, 9]",17103.15
0.01,60,Distance_Correlation,0.0166621741893794,0.011286112984429221,0.022361013755881176,0.17912017035472746,0.013806412501093684,0.5035598868827984,"[0, 2, 8, 9]",975.01
0.01,60,Proposed_Method,0.08319193847856603,0.0812995281383096,0.08464682077309466,0.13921881021667926,0.13596496399366198,0.14447431682761924,"[7, 8, 9]",67.35
0.01,61,Pearson_Correlation_(abs),0.007133149799194867,0.00020428520325969365,0.019880803464609385,0.17329394641548757,0.0067562797221724655,0.4990960013752641,"[1, 3, 4, 7, 8, 9]",2329.42
0.01,61,Mutual_Information,0.002769466264991051,0.0,0.020914256919413177,0.5600429124150711,0.0,1.6801287372452132,"[0, 4, 5, 7, 8, 9]",20122.05
0.01,61,Distance_Correlation,0.017206850963749347,0.011959583652012721,0.02379602044764061,0.17904684172697058,0.015906782631088676,0.5011549927467762,"[2, 3, 4, 7, 8, 9]",940.56
0.01,61,Proposed_Method,0.08777007453699293,0.08660251351096314,0.08968257078739851,0.12853649274701648,0.12389854401175303,0.13326695617266732,"[7, 8, 9]",46.45
0.01,62,Pearson_Correlation_(abs),0.008564245984080732,0.00037934924125554486,0.022046129965819353,0.17293545460453533,0.0010942594064904014,0.5112692136346904,"[0, 3, 5, 8, 9]",1919.27
0.01,62,Mutual_Information,0.003488972701408117,0.0,0.015747276208091243,0.5663853693424065,0.003726950527489059,1.690344029904196,"[2, 3, 7, 8, 9]",16133.59
0.01,62,Distance_Correlation,0.017295010051526838,0.01113055590474062,0.02480712968038707,0.18131765567746586,0.013991792902660739,0.512879021499803,"[3, 5, 6, 8, 9]",948.38
0.01,62,Proposed_Method,0.0826629750036547,0.08167556019039937,0.0841845385883936,0.14045305832480579,0.13059426482818884,0.14547902122460762,"[7, 8, 9]",69.91
0.01,63,Pearson_Correlation_(abs),0.006478804527039591,0.00012519152510630745,0.027087942229797178,0.17291583740264768,0.00147265117444101,0.5085095189405674,"[1, 3, 5, 8, 9]",2568.95
0.01,63,Mutual_Information,0.0030812173088699624,0.0,0.02002797872519757,0.5689060750254823,0.00639988057628571,1.6843681165098863,"[0, 3, 4, 7, 8, 9]",18363.68
0.01,63,Distance_Correlation,0.016810577664818787,0.012364698623664365,0.026759450902738475,0.17958813235971047,0.012572729521650021,0.5114138896307159,"[3, 4, 8, 9]",968.3
0.01,63,Proposed_Method,0.085721071266683,0.08453921010713059,0.08762500894082254,0.13331750037773968,0.12774210136773137,0.1412349533697043,"[7, 8, 9]",55.52
0.01,64,Pearson_Correlation_(abs),0.008867745153144674,0.0001311144012624861,0.02539270932302383,0.17390368269256884,0.003423099117339686,0.5129361523658514,"[0, 1, 8, 9]",1861.08
0.01,64,Mutual_Information,0.0036021683556960184,0.0,0.014618026590552446,0.5561419193744479,0.0,1.6614425821637848,"[1, 6, 8, 9]",15339.09
0.01,64,Distance_Correlation,0.01818438404498175,0.011428720901642772,0.03139872469928417,0.17624859740627516,0.011705409125681035,0.5051799902862134,"[0, 5, 8, 9]",869.23
0.01,64,Proposed_Method,0.08403327110976207,0.08256135587977168,0.08479324070954884,0.13725570074388851,0.1330593795016171,0.14336627383257672,"[7, 8, 9]",63.33
0.01,65,Pearson_Correlation_(abs),0.007055245877029926,5.174109364306654e-06,0.021937169203197413,0.16601159411101743,0.00011244516693042441,0.4958976720901981,"[1, 4, 6, 7, 8, 9]",2253.02
0.01,65,Mutual_Information,0.00399535492340083,0.0,0.02105568393791213,0.565116258006585,0.0016060540853946037,1.6873524980533743,"[2, 4, 6, 7, 8, 9]",14044.33
0.01,65,Distance_Correlation,0.017050785269575305,0.011141511348348399,0.02728270024175174,0.17465231379991555,0.01571509411734823,0.4907572138758626,"[1, 6, 7, 8, 9]",924.31
0.01,65,Proposed_Method,0.08897187233352577,0.08730146311932194,0.09080485865356774,0.12573229788843987,0.12144649731795094,0.12912423249589478,"[7, 8, 9]",41.32
0.01,66,Pearson_Correlation_(abs),0.006711713625852626,0.00011609462164631247,0.021843785016749516,0.16219241516890137,0.0002993313819355751,0.484900978658843,"[3, 5, 8, 9]",2316.56
0.01,66,Mutual_Information,0.0026864327617167035,0.0,0.022575580558936714,0.5666450519639215,0.0009003531677915788,1.6912595781186202,"[0, 1, 4, 8, 9]",20992.84
0.01,66,Distance_Correlation,0.01672698574270473,0.012536133130225832,0.0241316637268189,0.17385303179320222,0.016867485177577364,0.48729895810089263,"[3, 5, 8, 9]",939.36
0.01,66,Proposed_Method,0.08656050032123219,0.08528833225610105,0.08760397022206874,0.13135883258379163,0.1266231623672052,0.13673609751467725,"[7, 8, 9]",51.75
